Features	Feature IDs	female (std)	male (std)	female (mean)	male (mean)
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Gemmataceae,g__Gemmata,s__	180112	0.00073111928123	0.000435733088731	0.00013670777435	0.000131339148118
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__	197698	0.000180423317314	0.000234120954772	8.64528543995e-05	9.7433549976e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	195950	0.00026181665575	0.000154836139367	9.21445180078e-05	6.86533972829e-05
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Gemmataceae,g__,s__	113542	0.000110099445948	0.00022711965816	5.82060155999e-05	7.49302841321e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Mogibacteriaceae,g__Anaerovorax,s__	181432	0.00399316177409	0.00271242045785	0.000753484941996	0.000630304992336
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__,g__,s__	4299126	0.00168480986758	0.00185668804053	0.000325488728099	0.000325777808753
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__,s__	182735	0.000168414438806	7.52517111628e-05	7.30553159981e-05	4.79860211843e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__,s__	4481624	0.000238231162784	0.000335100769977	0.0001059679472	0.000106853795568
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	4402645	0.00014135586313	0.000161566436637	6.47348929645e-05	5.47890456006e-05
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__,g__,s__	4469302	0.000516308575775	0.000127753767892	0.000161600063196	0.000101886064452
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Dokdonella,s__	561607	0.000274182274757	0.0001585717779	9.22111622856e-05	6.83064366618e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	544996	0.00036013200992	0.000122522669107	0.000112923127547	6.44740413121e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__nitroreducens	349482	0.00014560424546	0.000652692068702	9.41416065512e-05	0.000163456127977
k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Coprobacillus,s__	688923	0.000142552429154	9.80335903316e-05	9.31095705862e-05	7.0272459144e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__,g__,s__	198185	0.000110721014437	0.000103286168343	0.000137421982511	0.00012262881864
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__,g__,s__	4446669	0.000255909086209	0.000445325897319	9.50203007586e-05	8.02214753773e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	183603	0.000185405910955	0.000362482528288	7.51215747961e-05	7.90559167265e-05
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__,s__	2506486	0.000105630452648	9.41464518674e-05	8.97147614463e-05	8.49187568023e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__	2148365	0.000338788356799	0.000101907561543	0.000113738491287	5.58380806185e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Chromatiaceae,g__,s__	179601	0.000354693543664	0.000195279377234	0.000115593696309	6.93616487071e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	195252	0.000211794643434	0.000375895205018	5.85331920864e-05	9.96124058568e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__	4349261	0.00017566660911	0.000269312786513	6.95623180353e-05	9.90453025385e-05
k__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__JG30-KF-AS9,f__,g__,s__	842193	0.000248372726033	0.000311447476538	6.6676788935e-05	0.000106455664587
k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Allobaculum,s__	174924	0.000173537930246	0.000160272890704	9.89121997494e-05	8.58780542588e-05
k__Bacteria,p__Acidobacteria,c__Chloracidobacteria,o__RB41,f__Ellin6075,g__,s__	4402537	0.000219425476597	0.000212287093621	6.52049056584e-05	9.05651963229e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__torques	179018	9.44124378591e-05	0.000166220911755	4.15293815827e-05	7.30872629691e-05
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__	289709	0.00156446345796	0.00149562592188	0.000425349617702	0.000279844498762
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	177230	6.89570224378e-05	0.000121116937338	6.011623497e-05	7.97287638937e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	176564	8.7946780913e-05	8.70568086363e-05	5.99955831538e-05	6.35427140416e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__influenzae	4451906	0.000142673822793	0.000134439054542	7.98359368194e-05	9.08679114879e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__,g__,s__	1100972	0.00110404619523	0.00386245012686	0.000163656801947	0.000462001156665
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__	4393565	0.00103792724096	0.000329179087708	0.000210971034213	9.36938192944e-05
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__Flavisolibacter,s__	4349946	0.000121833151128	0.00016541376862	5.97949096756e-05	5.36202955057e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Dysgonomonas,s__gadei	355975	0.000102815878688	0.000102523265354	7.20807066815e-05	7.8040593829e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	535549	0.000129489431447	0.000102640278118	8.90283570499e-05	7.06192959172e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	177342	0.000116535527546	0.000108668236744	9.12579564486e-05	7.45854969073e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__	138179	0.000250965304692	0.000363957916145	8.86979983454e-05	9.73074706161e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	328617	0.000302603213581	0.000358250110253	9.99821856069e-05	8.93473962977e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Gallionellales,f__Gallionellaceae,g__Gallionella,s__	584176	0.000215180808691	0.000192571325951	7.20221143192e-05	7.3291389688e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__,s__	210262	0.000356820548526	0.000515173235058	0.000101933276786	0.000110948123592
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__SUP05,g__,s__	197179	0.000143838498493	9.98997899187e-05	7.44593605554e-05	5.91357640312e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__	158404	0.00030668947866	0.000364525862007	8.95734041987e-05	9.89760974875e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__gnavus	619817	0.000267090406952	0.000149515602131	8.73901161913e-05	7.65061686534e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	309892	9.81106413868e-05	5.85144985303e-05	6.32947995621e-05	5.24134624933e-05
k__Bacteria,p__Thermi,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__	301910	0.00010113499122	0.000174325169594	9.29732686159e-05	9.51469924204e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__,f__,g__,s__	180572	0.00033493596767	0.000518734198387	0.000109237156077	0.000112530859143
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__,s__	4431558	0.000311176550767	9.05901866221e-05	0.000125166936974	7.03108668945e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	180834	0.000198928805681	0.000101659890768	9.48272165515e-05	8.41941418e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__,s__	189524	9.30074798395e-05	0.000113299927974	7.7385880462e-05	9.51599208161e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	161423	8.99313120921e-05	0.000118929281908	6.21864453412e-05	8.48623509979e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,s__	161001	0.000303854278034	0.000165168931642	9.740462836e-05	6.40744591396e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__	3709990	0.00277052947862	0.000138349283577	0.000266449582508	6.22918698894e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__humi	4476561	0.000132462084231	8.96135489597e-05	7.29458293729e-05	5.76974953842e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4397092	0.000111209059468	0.000109200294778	5.60544006661e-05	5.96311158097e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	174862	6.75010483669e-05	7.93958348827e-05	6.34812198358e-05	8.14029942982e-05
k__Bacteria,p__Chlorobi,c__SJA-28,o__,f__,g__,s__	4397098	0.000201834838487	0.000274292813054	6.93531037075e-05	9.69086769715e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	177478	0.00012744764961	0.000351861101278	7.58696420542e-05	0.000100346046447
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	130763	0.000143293823882	9.01763236208e-05	7.90079270184e-05	5.65655725595e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	174489	0.000100406844555	0.000122910186214	7.55455937552e-05	9.53778966881e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	193233	0.0004679353908	0.00045290719295	0.000161879669163	0.00012243263694
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	188079	7.45860542331e-05	0.000212414162513	5.82403653827e-05	9.35199948544e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__,s__	3562626	0.00734923201381	0.00603153562363	0.000998917243164	0.00131936711488
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	193797	9.32484098129e-05	7.27295413321e-05	5.43569145642e-05	4.95102164602e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__,s__	1931229	0.000374012880298	0.000691753093651	0.00010560239202	0.000146729427422
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Hymenobacter,s__	189292	0.00055213812637	0.000307664856577	0.000133757506863	9.27840972878e-05
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__,s__	180771	0.000212291966018	0.000147184059577	7.22646279011e-05	6.76902174158e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	184534	0.00179729135782	0.000397013086505	0.000275717120192	8.61664010288e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__,s__	828333	0.000108039437893	0.000126308839785	5.7324003144e-05	6.42390357471e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__S24-7,g__,s__	193749	0.00025140335939	0.000129588339584	9.00360573046e-05	6.05427770304e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	4404187	0.00269172787597	0.00429708882332	0.000573326211577	0.000649849019418
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__,s__	3841096	0.000118951368083	0.000182866732028	6.34110880552e-05	7.25205653772e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__,s__	363430	0.0010228895768	0.0017482857635	0.000195130873309	0.00024415348172
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	174831	0.00141569015237	0.00276552934339	0.00014315297382	0.000399542869788
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Mesorhizobium,s__	147100	0.000145344177919	8.22906299827e-05	8.47224626718e-05	5.10295071426e-05
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Pirellulales,f__Pirellulaceae,g__,s__	839964	0.000160513622526	0.00020174137919	7.2602273587e-05	6.47501730035e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__,g__,s__	194654	0.000106836886202	0.00026944930977	9.1426049342e-05	0.000144343943505
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Oscillospira,s__	322505	0.000226482383795	0.000213370487756	7.53990251054e-05	8.82290960764e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	193161	0.000141549819403	0.000570901786427	7.41847580797e-05	0.000116286424154
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__S24-7,g__,s__	4393540	0.00138292573918	0.000766820830187	0.000226323947037	0.000135157769082
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__,f__,g__,s__	4342104	0.000177364320399	0.00015746559788	8.94447677676e-05	5.6811261648e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	328472	9.92780241632e-05	0.000299721954	5.27002853015e-05	6.91986898737e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Intrasporangiaceae,g__Phycicoccus,s__	4336939	0.000150765001861	0.000119332967004	6.40996123009e-05	5.38588503974e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4305923	0.000804318745393	0.000770283946603	0.000140925108072	0.000156217780539
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Corynebacteriaceae,g__Corynebacterium,s__	188192	9.33093062901e-05	9.79466835073e-05	6.64274047822e-05	7.69843173597e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__,g__,s__	187267	0.000144047822534	0.000190050661792	5.50514089323e-05	6.43879635863e-05
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__,s__	1000986	0.000111847470269	0.000529600004953	5.04167922982e-05	0.000113391546829
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Hymenobacter,s__	360890	0.000222703007708	0.000379950296318	0.000100008398589	8.83981271996e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4431545	0.00011038052231	0.000124507946145	6.43803576085e-05	6.63141940521e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Hydrogenophaga,s__	150412	0.000224977587676	0.000240247526622	7.64128344389e-05	7.19315023788e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	846798	0.000155049959151	8.95301343606e-05	7.26756984504e-05	4.64730376596e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__S24-7,g__,s__	1599042	0.000122145098473	0.000121623240366	6.55360837175e-05	6.70789251352e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__CandidatusAccumulibacter,s__	363519	6.29563414997e-05	0.000186560784464	4.64700839611e-05	6.6875413976e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__,s__	793109	0.00115095494006	0.000101613389542	0.000158866282023	5.20374495507e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	760967	0.000190746868971	0.00155415157964	6.75738775973e-05	0.000208440102682
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__	232030	6.61227717368e-05	9.2985962041e-05	4.65371862707e-05	5.23846413968e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4332878	5.73311001165e-05	8.84128366314e-05	3.86504123451e-05	4.72962987965e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__,s__	178799	0.000530690323875	0.000181377686123	0.000109223729819	5.15188097239e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	4460021	0.000128877610614	0.000130843785232	6.19614165708e-05	5.95563097803e-05
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Dethiosulfovibrionaceae,g__TG5,s__	188764	9.12256378305e-05	8.28594707563e-05	7.20484787654e-05	7.1864627723e-05
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__	173965	8.48340679272e-05	0.000172381801949	7.24947111745e-05	8.26259671608e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	148279	8.11697267363e-05	0.00018114827105	5.49905325295e-05	7.22710118635e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	2835813	0.000258221011734	0.000111908216307	8.50196609603e-05	5.85366834961e-05
k__Bacteria,p__Armatimonadetes,c__0319-6E2,o__,f__,g__,s__	177581	8.57498929336e-05	9.12969707912e-05	7.56648408671e-05	8.22592594536e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__,s__	4476950	0.000106343195539	0.000535465106041	5.7784385943e-05	0.00011548371834
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__,s__	186136	0.000270824257888	0.000171793040545	8.69569051545e-05	5.81644681589e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Tissierellaceae,g__Peptoniphilus,s__	105976	0.000387818666559	0.000116312388616	0.000106794242745	6.14830927717e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Peptococcus,s__	168071	0.000121632518209	0.000103624415434	8.01936452648e-05	8.63281113659e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__	336265	0.000110099471047	0.000249706085183	4.51307200532e-05	8.37136876159e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	211720	0.000485281516294	0.000925013192223	0.000135357115727	0.000125687880619
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__gladioli	3973322	0.000144463956688	6.26963598915e-05	7.26627836381e-05	4.40196856157e-05
k__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__E2,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__	851668	0.000180318109314	0.000292404039061	6.33733925979e-05	7.36118451742e-05
k__Bacteria,p__Verrucomicrobia,c__Pedosphaerae,o__Pedosphaerales,f__,g__,s__	4405146	0.000979306538497	0.00120816083333	0.000196445374286	0.000303977943988
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__,f__,g__,s__	4333943	0.00160872834947	0.00181474605468	0.000245441089264	0.000296234516901
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	358030	0.00026564022471	4.74564538933e-05	8.8473341884e-05	3.20001927988e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__	591399	0.000160815898112	2.93961718957e-05	6.74550832872e-05	3.1683082549e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__,f__,g__,s__	1106254	0.00267673836098	0.00535486187022	0.000353697823098	0.00126602341091
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Hymenobacter,s__	178712	0.00022267891713	0.000155561585185	8.1577616878e-05	5.54799490701e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	510870	0.011027199347	0.0213268634905	0.00181504537271	0.00156856034123
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	2119695	9.77739660909e-05	8.42593918063e-05	6.99262341441e-05	6.84050123863e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4358322	0.000221618116253	8.26597827343e-05	8.35416033897e-05	4.12125366677e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__	389371	9.33047309299e-05	0.000130252136763	6.7074107733e-05	7.88597509787e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4392183	8.84947846473e-05	7.64270220546e-05	6.28352928334e-05	5.70972677045e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__,f__,g__,s__	182036	0.000127519752224	5.87177650769e-05	7.73921106031e-05	6.03949350976e-05
k__Bacteria,p__Cyanobacteria,c__Chloroplast,o__Streptophyta,f__,g__,s__	336559	0.000448774703657	0.000109428202696	7.76993003437e-05	6.28472394633e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__S24-7,g__,s__	315223	0.00016283682062	5.9390355654e-05	7.61035963702e-05	4.36527866059e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4451152	0.000903954086219	0.000651432245201	0.000154845607731	0.000174326428408
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__	495007	6.68386588183e-05	0.000510343246054	4.0876296558e-05	9.60586035359e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__	522433	0.000186103487315	0.00043903766115	6.80934397152e-05	9.45653717038e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4326080	7.33022641242e-05	0.000100695645743	6.79768121489e-05	6.97721991456e-05
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__,s__	4316391	0.000292307875357	0.00309508405798	6.93608835198e-05	0.000327531791605
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Weeksellaceae,g__,s__	4334049	9.96625618313e-05	0.000138324293185	4.68745744839e-05	5.613694063e-05
k__Bacteria,p__TM7,c__TM7-3,o__EW055,f__,g__,s__	918313	0.000910916912249	0.000571720282112	0.000155778949598	0.000128440405812
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__OM60,g__,s__	289927	0.000103347077968	0.000154915799587	6.90575223435e-05	7.59437739151e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	193679	0.000137436731604	0.000157418050553	0.000103177534282	0.000117789593001
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	215670	0.000134966228257	0.000250603749049	4.90915226812e-05	9.63694503681e-05
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Isosphaeraceae,g__,s__	4315396	0.000124195536771	9.30723961736e-05	5.16845573141e-05	4.66636655394e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__,s__	183030	0.000183794372003	0.000133830598549	7.42917911369e-05	6.1542811576e-05
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Isosphaeraceae,g__,s__	360995	8.02937009314e-05	0.000118825097745	8.72310203479e-05	0.000107790521158
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__subflava	4459708	0.000233243396586	0.000108596612736	8.29297249588e-05	5.25061842163e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Hydrogenophaga,s__	174045	6.55608646092e-05	0.000163274817621	5.04215958625e-05	6.23828824063e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__	365385	0.000162715559341	0.00128091452627	5.13363320771e-05	0.000148184977619
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	190453	0.000150289281999	0.00020883294241	5.83088492741e-05	6.89283726159e-05
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__,s__	4429335	0.000155039381303	0.000399185514703	6.09104544955e-05	9.51553517272e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermacoccaceae,g__Dermacoccus,s__	196219	9.22939499838e-05	5.44189417057e-05	7.18130933303e-05	5.47046973073e-05
